ShopIndex,Name,Class_Job,Price,IsCash,IsPackage,IsShow,Label,IconInfo,MenuNum,IsGift,ShopSort
241101303,SWAT Pants,1,2700,0,0,1,0,0,0,1,9
241101304,SWAT Pants,1,4500,0,0,1,0,0,0,1,9
241101306,SWAT Pants,1,10800,0,0,1,0,0,0,1,9
241101401,Navyseal Pants,1,950,0,0,1,0,0,0,0,9
241101402,Navyseal Pants,1,5300,0,0,1,0,0,0,0,9
241101403,Navyseal Pants,1,8550,0,0,1,0,0,0,0,9
241101404,Navyseal Pants,1,14250,0,0,1,0,0,0,0,9
241101406,Navyseal Pants,1,34200,0,0,1,0,0,0,0,9
241101501,Officer Suit Pants-A,1,950,0,0,1,0,0,0,0,9
241101502,Officer Suit Pants-A,1,5300,0,0,1,0,0,0,0,9
241101503,Officer Suit Pants-A,1,8550,0,0,1,0,0,0,0,9
241101504,Officer Suit Pants-A,1,14250,0,0,1,0,0,0,0,9
241101506,Officer Suit Pants-A,1,34200,0,0,1,0,0,0,0,9
241101601,Officer Suit Pants-B,1,950,0,0,1,0,0,0,0,9
241101602,Officer Suit Pants-B,1,5300,0,0,1,0,0,0,0,9
241101603,Officer Suit Pants-B,1,8550,0,0,1,0,0,0,0,9
241101604,Officer Suit Pants-B,1,14250,0,0,1,0,0,0,0,9
241101606,Officer Suit Pants-B,1,34200,0,0,1,0,0,0,0,9
241101701,Officer Suit Pants-C,1,950,0,0,1,0,0,0,0,9
241101702,Officer Suit Pants-C,1,5300,0,0,1,0,0,0,0,9
241101703,Officer Suit Pants-C,1,8550,0,0,1,0,0,0,0,9
241101704,Officer Suit Pants-C,1,14250,0,0,1,0,0,0,0,9
241101706,Officer Suit Pants-C,1,34200,0,0,1,0,0,0,0,9
241101801,Officer Suit Pants-D,1,950,0,0,1,0,0,0,0,9
241101802,Officer Suit Pants-D,1,5300,0,0,1,0,0,0,0,9
241101803,Officer Suit Pants-D,1,8550,0,0,1,0,0,0,0,9
241101804,Officer Suit Pants-D,1,14250,0,0,1,0,0,0,0,9
241101806,Officer Suit Pants-D,1,34200,0,0,1,0,0,0,0,9
241101901,Forest Camo Pants,1,950,0,0,1,0,0,0,0,9
241101902,Forest Camo Pants,1,5300,0,0,1,0,0,0,0,9
241101903,Forest Camo Pants,1,8550,0,0,1,0,0,0,0,9
241101904,Forest Camo Pants,1,14250,0,0,1,0,0,0,0,9
241101906,Forest Camo Pants,1,34200,0,0,1,0,0,0,0,9
241102001,Sheriff Slacks,1,950,0,0,1,0,0,0,0,9
241102002,Sheriff Slacks,1,5300,0,0,1,0,0,0,0,9
241102003,Sheriff Slacks,1,8550,0,0,1,0,0,0,0,9
241102004,Sheriff Slacks,1,14250,0,0,1,0,0,0,0,9
241102006,Sheriff Slacks,1,34200,0,0,1,0,0,0,0,9
241102101,Black Slacks,1,950,0,0,1,0,0,0,0,9
241102102,Black Slacks,1,5300,0,0,1,0,0,0,0,9
241102103,Black Slacks,1,8550,0,0,1,0,0,0,0,9
241102104,Black Slacks,1,14250,0,0,1,0,0,0,0,9
241102106,Black Slacks,1,34200,0,0,1,0,0,0,0,9
241102201,SWAT Commando Pants,1,300,0,0,1,0,0,0,1,9
241102202,SWAT Commando Pants,1,1700,0,0,1,0,0,0,1,9
241102203,SWAT Commando Pants,1,2700,0,0,1,0,0,0,1,9
241102204,SWAT Commando Pants,1,4500,0,0,1,0,0,0,1,9
241102206,SWAT Commando Pants,1,10800,0,0,1,0,0,0,1,9
241102301,Bike Pants,1,300,1,0,1,0,0,0,1,9
241102302,Bike Pants,1,1650,1,0,1,0,0,0,1,9
241102303,Bike Pants,1,2550,1,0,1,0,0,0,1,9
241102304,Bike Pants,1,3750,1,0,1,0,0,0,1,9
241102306,Bike Pants,1,8400,1,0,1,0,0,0,1,9
241102401,RiotGear Pants,1,300,1,0,1,0,0,0,1,9
241102402,RiotGear Pants,1,1650,1,0,1,0,0,0,1,9
241102403,RiotGear Pants,1,2550,1,0,1,0,0,0,1,9
241102404,RiotGear Pants,1,3750,1,0,1,0,0,0,1,9
241102406,RiotGear Pants,1,8400,1,0,1,0,0,0,1,9
241102701,Arctic Pants,1,300,1,0,1,0,0,0,1,9
241102702,Arctic Pants,1,1650,1,0,1,0,0,0,1,9
241102703,Arctic Pants,1,2550,1,0,1,0,0,0,1,9
241102704,Arctic Pants,1,3750,1,0,1,0,0,0,1,9
241102706,Arctic Pants,1,8400,1,0,1,0,0,0,1,9
241102801,Snow Camo Pants,1,300,1,0,1,0,0,0,1,9
241102802,Snow Camo Pants,1,1650,1,0,1,0,0,0,1,9
241102803,Snow Camo Pants,1,2550,1,0,1,0,0,0,1,9
241102804,Snow Camo Pants,1,3750,1,0,1,0,0,0,1,9
241102806,Snow Camo Pants,1,8400,1,0,1,0,0,0,1,9
241103001,Black Slacks_Cash,1,300,1,0,1,0,0,0,1,9
241103002,Black Slacks_Cash,1,1650,1,0,1,0,0,0,1,9
241103003,Black Slacks_Cash,1,2550,1,0,1,0,0,0,1,9
241103004,Black Slacks_Cash,1,3750,1,0,1,0,0,0,1,9
241103006,Black Slacks_Cash,1,8400,1,0,1,0,0,0,1,9
241103101,Navyseal Pants_Cash,1,300,1,0,1,0,0,0,1,9
241103102,Navyseal Pants_Cash,1,1650,1,0,1,0,0,0,1,9
241103103,Navyseal Pants_Cash,1,2550,1,0,1,0,0,0,1,9
241103104,Navyseal Pants_Cash,1,3750,1,0,1,0,0,0,1,9
241103106,Navyseal Pants_Cash,1,8400,1,0,1,0,0,0,1,9
241103201,Forest Camo Pants_Cash,1,300,1,0,1,0,0,0,1,9
241103202,Forest Camo Pants_Cash,1,1650,1,0,1,0,0,0,1,9
241103203,Forest Camo Pants_Cash,1,2550,1,0,1,0,0,0,1,9
241103204,Forest Camo Pants_Cash,1,3750,1,0,1,0,0,0,1,9
241103206,Forest Camo Pants_Cash,1,8400,1,0,1,0,0,0,1,9
241103301,Sheriff Slacks_Cash,1,300,1,0,1,0,0,0,1,9
241103302,Sheriff Slacks_Cash,1,1650,1,0,1,0,0,0,1,9
241103303,Sheriff Slacks_Cash,1,2550,1,0,1,0,0,0,1,9
241103304,Sheriff Slacks_Cash,1,3750,1,0,1,0,0,0,1,9
241103306,Sheriff Slacks_Cash,1,8400,1,0,1,0,0,0,1,9
241103401,NOCS Pants,1,500,1,0,1,0,0,0,1,9
241103402,NOCS Pants,1,2600,1,0,1,0,0,0,1,9
241103403,NOCS Pants,1,4100,1,0,1,0,0,0,1,9
241103404,NOCS Pants,1,5950,1,0,1,0,0,0,1,9
241103406,NOCS Pants,1,13350,1,0,1,0,0,0,1,9
241300101,Prisoner Pants,3,300,0,0,1,0,0,0,1,9
241300102,Prisoner Pants,3,1700,0,0,1,0,0,0,1,9
241300103,Prisoner Pants,3,2700,0,0,1,0,0,0,1,9
241300104,Prisoner Pants,3,4500,0,0,1,0,0,0,1,9
241300106,Prisoner Pants,3,10800,0,0,1,0,0,0,1,9
241300201,Sweat Pants,3,300,0,0,1,0,0,0,1,9
241300202,Sweat Pants,3,1700,0,0,1,0,0,0,1,9
241300203,Sweat Pants,3,2700,0,0,1,0,0,0,1,9
241300204,Sweat Pants,3,4500,0,0,1,0,0,0,1,9
241300206,Sweat Pants,3,10800,0,0,1,0,0,0,1,9
241300401,Hiphop Jeans H01,3,950,0,0,1,0,0,0,0,9
241300402,Hiphop Jeans H01,3,5300,0,0,1,0,0,0,0,9
241300403,Hiphop Jeans H01,3,8550,0,0,1,0,0,0,0,9
241300404,Hiphop Jeans H01,3,14250,0,0,1,0,0,0,0,9
241300406,Hiphop Jeans H01,3,34200,0,0,1,0,0,0,0,9
241300601,City Warrior,3,950,0,0,1,0,0,0,0,9
241300602,City Warrior,3,5300,0,0,1,0,0,0,0,9
241300603,City Warrior,3,8550,0,0,1,0,0,0,0,9
241300604,City Warrior,3,14250,0,0,1,0,0,0,0,9
241300606,City Warrior,3,34200,0,0,1,0,0,0,0,9
241300701,Shooting Star,3,300,0,0,1,0,0,0,1,9
241300702,Shooting Star,3,1700,0,0,1,0,0,0,1,9
241300703,Shooting Star,3,2700,0,0,1,0,0,0,1,9
241300704,Shooting Star,3,4500,0,0,1,0,0,0,1,9
241300706,Shooting Star,3,10800,0,0,1,0,0,0,1,9
241300801,Riding Pants,3,300,1,0,1,0,0,0,1,9
241300802,Riding Pants,3,1650,1,0,1,0,0,0,1,9
241300803,Riding Pants,3,2550,1,0,1,0,0,0,1,9
241300804,Riding Pants,3,3750,1,0,1,0,0,0,1,9
241300806,Riding Pants,3,8400,1,0,1,0,0,0,1,9
241300901,Panzer,3,950,0,0,1,0,0,0,0,9
241300902,Panzer,3,5300,0,0,1,0,0,0,0,9
241300903,Panzer,3,8550,0,0,1,0,0,0,0,9
241300904,Panzer,3,14250,0,0,1,0,0,0,0,9
241300906,Panzer,3,34200,0,0,1,0,0,0,0,9
241301001,Spunky,3,950,0,0,1,0,0,0,0,9
241301002,Spunky,3,5300,0,0,1,0,0,0,0,9
241301003,Spunky,3,8550,0,0,1,0,0,0,0,9
241301004,Spunky,3,14250,0,0,1,0,0,0,0,9
241301006,Spunky,3,34200,0,0,1,0,0,0,0,9
241301301,Vintage Jeans,3,300,0,0,1,0,0,0,1,9
241301302,Vintage Jeans,3,1700,0,0,1,0,0,0,1,9
241301303,Vintage Jeans,3,2700,0,0,1,0,0,0,1,9
241301304,Vintage Jeans,3,4500,0,0,1,0,0,0,1,9
241301306,Vintage Jeans,3,10800,0,0,1,0,0,0,1,9
241301401,Premium Jean-A,3,950,0,0,1,0,0,0,0,9
241301402,Premium Jean-A,3,5300,0,0,1,0,0,0,0,9
241301403,Premium Jean-A,3,8550,0,0,1,0,0,0,0,9
241301404,Premium Jean-A,3,14250,0,0,1,0,0,0,0,9
241301406,Premium Jean-A,3,34200,0,0,1,0,0,0,0,9
241301501,Premium Jean-B,3,950,0,0,1,0,0,0,0,9
241301502,Premium Jean-B,3,5300,0,0,1,0,0,0,0,9
241301503,Premium Jean-B,3,8550,0,0,1,0,0,0,0,9
241301504,Premium Jean-B,3,14250,0,0,1,0,0,0,0,9
241301506,Premium Jean-B,3,34200,0,0,1,0,0,0,0,9
241301601,Premium Jean-C,3,950,0,0,1,0,0,0,0,9
241301602,Premium Jean-C,3,5300,0,0,1,0,0,0,0,9
241301603,Premium Jean-C,3,8550,0,0,1,0,0,0,0,9
241301604,Premium Jean-C,3,14250,0,0,1,0,0,0,0,9
241301606,Premium Jean-C,3,34200,0,0,1,0,0,0,0,9
241301701,Premium Jean-D,3,950,0,0,1,0,0,0,0,9
241301702,Premium Jean-D,3,5300,0,0,1,0,0,0,0,9
241301703,Premium Jean-D,3,8550,0,0,1,0,0,0,0,9
241301704,Premium Jean-D,3,14250,0,0,1,0,0,0,0,9
241301706,Premium Jean-D,3,34200,0,0,1,0,0,0,0,9
241302001,Jogging Suit,3,300,0,0,1,0,0,0,1,9
241302002,Jogging Suit,3,1700,0,0,1,0,0,0,1,9
241302003,Jogging Suit,3,2700,0,0,1,0,0,0,1,9
241302004,Jogging Suit,3,4500,0,0,1,0,0,0,1,9
241302006,Jogging Suit,3,10800,0,0,1,0,0,0,1,9
241302101,Short Cargo Pants,3,300,1,0,1,0,0,0,1,9
241302102,Short Cargo Pants,3,1650,1,0,1,0,0,0,1,9
241302103,Short Cargo Pants,3,2550,1,0,1,0,0,0,1,9
241302104,Short Cargo Pants,3,3750,1,0,1,0,0,0,1,9
241302106,Short Cargo Pants,3,8400,1,0,1,0,0,0,1,9
241302301,Baggy Jean,3,300,1,0,1,0,0,0,1,9
241302302,Baggy Jean,3,1650,1,0,1,0,0,0,1,9
241302303,Baggy Jean,3,2550,1,0,1,0,0,0,1,9
241302304,Baggy Jean,3,3750,1,0,1,0,0,0,1,9
241302306,Baggy Jean,3,8400,1,0,1,0,0,0,1,9
241302501,Ski Pants,3,300,1,0,1,0,0,0,1,9
241302502,Ski Pants,3,1650,1,0,1,0,0,0,1,9
241302503,Ski Pants,3,2550,1,0,1,0,0,0,1,9
241302504,Ski Pants,3,3750,1,0,1,0,0,0,1,9
241302506,Ski Pants,3,8400,1,0,1,0,0,0,1,9
241302601,Dark Over Pants,3,300,1,0,1,0,0,0,1,9
241302602,Dark Over Pants,3,1650,1,0,1,0,0,0,1,9
241302603,Dark Over Pants,3,2550,1,0,1,0,0,0,1,9
241302604,Dark Over Pants,3,3750,1,0,1,0,0,0,1,9
241302606,Dark Over Pants,3,8400,1,0,1,0,0,0,1,9
241302801,City Warrior_Cash,3,300,1,0,1,0,0,0,1,9
241302802,City Warrior_Cash,3,1650,1,0,1,0,0,0,1,9
241302803,City Warrior_Cash,3,2550,1,0,1,0,0,0,1,9
241302804,City Warrior_Cash,3,3750,1,0,1,0,0,0,1,9
241302806,City Warrior_Cash,3,8400,1,0,1,0,0,0,1,9
241302901,Hiphop Jeans H01_Cash,3,300,1,0,1,0,0,0,1,9
241302902,Hiphop Jeans H01_Cash,3,1650,1,0,1,0,0,0,1,9
241302903,Hiphop Jeans H01_Cash,3,2550,1,0,1,0,0,0,1,9
241302904,Hiphop Jeans H01_Cash,3,3750,1,0,1,0,0,0,1,9
241302906,Hiphop Jeans H01_Cash,3,8400,1,0,1,0,0,0,1,9
241303001,Panzer_Cash,3,300,1,0,1,0,0,0,1,9
241303002,Panzer_Cash,3,1650,1,0,1,0,0,0,1,9
241303003,Panzer_Cash,3,2550,1,0,1,0,0,0,1,9
241303004,Panzer_Cash,3,3750,1,0,1,0,0,0,1,9
241303006,Panzer_Cash,3,8400,1,0,1,0,0,0,1,9
241303101,Spunky_Cash,3,300,1,0,1,0,0,0,1,9
241303102,Spunky_Cash,3,1650,1,0,1,0,0,0,1,9
241303103,Spunky_Cash,3,2550,1,0,1,0,0,0,1,9
241303104,Spunky_Cash,3,3750,1,0,1,0,0,0,1,9
241303106,Spunky_Cash,3,8400,1,0,1,0,0,0,1,9
241303201,Desperado Pants,3,500,1,0,1,0,0,0,1,9
241303202,Desperado Pants,3,2600,1,0,1,0,0,0,1,9
241303203,Desperado Pants,3,4100,1,0,1,0,0,0,1,9
241303204,Desperado Pants,3,5950,1,0,1,0,0,0,1,9
241303206,Desperado Pants,3,13350,1,0,1,0,0,0,1,9
251100101,80s Jumbo,1,100,0,0,1,0,0,0,1,9
251100102,80s Jumbo,1,550,0,0,1,0,0,0,1,9
251100103,80s Jumbo,1,900,0,0,1,0,0,0,1,9
251100104,80s Jumbo,1,1500,0,0,1,0,0,0,1,9
251100106,80s Jumbo,1,3600,0,0,1,0,0,0,1,9
251100301,Sport Sunglasses,1,350,0,0,1,0,0,0,0,9
251100302,Sport Sunglasses,1,1950,0,0,1,0,0,0,0,9
251100303,Sport Sunglasses,1,3150,0,0,1,0,0,0,0,9
251100304,Sport Sunglasses,1,5250,0,0,1,0,0,0,0,9
251100306,Sport Sunglasses,1,12600,0,0,1,0,0,0,0,9
251100401,Bodyguard,1,350,0,0,1,0,0,0,0,9
251100402,Bodyguard,1,1950,0,0,1,0,0,0,0,9
251100403,Bodyguard,1,3150,0,0,1,0,0,0,0,9
251100404,Bodyguard,1,5250,0,0,1,0,0,0,0,9
251100406,Bodyguard,1,12600,0,0,1,0,0,0,0,9
251300101,Dragonfly,3,100,0,0,1,0,0,0,1,9
251300102,Dragonfly,3,550,0,0,1,0,0,0,1,9
251300103,Dragonfly,3,900,0,0,1,0,0,0,1,9
251300104,Dragonfly,3,1500,0,0,1,0,0,0,1,9
251300106,Dragonfly,3,3600,0,0,1,0,0,0,1,9
251300301,Fashion Glasses-A,3,350,0,0,1,0,0,0,0,9
251300302,Fashion Glasses-A,3,1950,0,0,1,0,0,0,0,9
251300303,Fashion Glasses-A,3,3150,0,0,1,0,0,0,0,9
251300304,Fashion Glasses-A,3,5250,0,0,1,0,0,0,0,9
251300306,Fashion Glasses-A,3,12600,0,0,1,0,0,0,0,9
251300401,Fashion Glasses-B,3,350,0,0,1,0,0,0,0,9
251300402,Fashion Glasses-B,3,1950,0,0,1,0,0,0,0,9
251300403,Fashion Glasses-B,3,3150,0,0,1,0,0,0,0,9
251300404,Fashion Glasses-B,3,5250,0,0,1,0,0,0,0,9
251300406,Fashion Glasses-B,3,12600,0,0,1,0,0,0,0,9
251300501,Fashion Glasses-C,3,350,0,0,1,0,0,0,0,9
251300502,Fashion Glasses-C,3,1950,0,0,1,0,0,0,0,9
251300503,Fashion Glasses-C,3,3150,0,0,1,0,0,0,0,9
251300504,Fashion Glasses-C,3,5250,0,0,1,0,0,0,0,9
251300506,Fashion Glasses-C,3,12600,0,0,1,0,0,0,0,9
251300601,Fashion Glasses-D,3,350,0,0,1,0,0,0,0,9
251300602,Fashion Glasses-D,3,1950,0,0,1,0,0,0,0,9
251300603,Fashion Glasses-D,3,3150,0,0,1,0,0,0,0,9
251300604,Fashion Glasses-D,3,5250,0,0,1,0,0,0,0,9
251300606,Fashion Glasses-D,3,12600,0,0,1,0,0,0,0,9
251300701,Ski Goggle,3,100,1,0,1,0,0,0,1,9
251300702,Ski Goggle,3,500,1,0,1,0,0,0,1,9
251300703,Ski Goggle,3,800,1,0,1,0,0,0,1,9
251300704,Ski Goggle,3,1200,1,0,1,0,0,0,1,9
251300706,Ski Goggle,3,2650,1,0,1,0,0,0,1,9
251300801,Board Goggle,3,100,1,0,1,0,0,0,1,9
251300802,Board Goggle,3,500,1,0,1,0,0,0,1,9
251300803,Board Goggle,3,800,1,0,1,0,0,0,1,9
251300804,Board Goggle,3,1200,1,0,1,0,0,0,1,9
251300806,Board Goggle,3,2650,1,0,1,0,0,0,1,9
252100101,PG S-01,1,100,0,0,1,0,0,0,1,9
252100102,PG S-01,1,550,0,0,1,0,0,0,1,9
252100103,PG S-01,1,900,0,0,1,0,0,0,1,9
252100104,PG S-01,1,1500,0,0,1,0,0,0,1,9
252100106,PG S-01,1,3600,0,0,1,0,0,0,1,9
252100201,PG S-02,1,100,0,0,1,0,0,0,1,9
252100202,PG S-02,1,550,0,0,1,0,0,0,1,9
252100203,PG S-02,1,900,0,0,1,0,0,0,1,9
252100204,PG S-02,1,1500,0,0,1,0,0,0,1,9
252100206,PG S-02,1,3600,0,0,1,0,0,0,1,9
252100301,Indicator_S01,1,150,1,0,1,0,0,0,1,9
252100302,Indicator_S01,1,800,1,0,1,0,0,0,1,9
252100303,Indicator_S01,1,1300,1,0,1,0,0,0,1,9
252100304,Indicator_S01,1,1850,1,0,1,0,0,0,1,9
252100306,Indicator_S01,1,4200,1,0,1,0,0,0,1,9
252300101,Razor,3,100,0,0,1,0,0,0,1,9
252300102,Razor,3,550,0,0,1,0,0,0,1,9
252300103,Razor,3,900,0,0,1,0,0,0,1,9
252300104,Razor,3,1500,0,0,1,0,0,0,1,9
252300106,Razor,3,3600,0,0,1,0,0,0,1,9
252300201,Indicator_G01,3,150,1,0,1,0,0,0,1,9
252300202,Indicator_G01,3,800,1,0,1,0,0,0,1,9
252300203,Indicator_G01,3,1300,1,0,1,0,0,0,1,9
252300204,Indicator_G01,3,1850,1,0,1,0,0,0,1,9
252300206,Indicator_G01,3,4200,1,0,1,0,0,0,1,9
261100101,Invader,1,150,1,0,1,0,0,0,1,9
261100102,Invader,1,750,1,0,1,0,0,0,1,9
261100103,Invader,1,1150,1,0,1,0,0,0,1,9
261100104,Invader,1,1700,1,0,1,0,0,0,1,9
261100106,Invader,1,3800,1,0,1,0,0,0,1,9
261100201,Turtleneck,1,150,0,0,1,0,0,0,1,9
261100202,Turtleneck,1,850,0,0,1,0,0,0,1,9
261100203,Turtleneck,1,1350,0,0,1,0,0,0,1,9
261100204,Turtleneck,1,2250,0,0,1,0,0,0,1,9
261100206,Turtleneck,1,5400,0,0,1,0,0,0,1,9
261300101,Kisses,3,150,0,0,1,0,0,0,1,9
261300102,Kisses,3,850,0,0,1,0,0,0,1,9
261300103,Kisses,3,1350,0,0,1,0,0,0,1,9
261300104,Kisses,3,2250,0,0,1,0,0,0,1,9
261300106,Kisses,3,5400,0,0,1,0,0,0,1,9
261300201,Rose Knight,3,150,0,0,1,0,0,0,1,9
261300202,Rose Knight,3,850,0,0,1,0,0,0,1,9
261300203,Rose Knight,3,1350,0,0,1,0,0,0,1,9
261300204,Rose Knight,3,2250,0,0,1,0,0,0,1,9
261300206,Rose Knight,3,5400,0,0,1,0,0,0,1,9
261300301,Skull Mask,3,150,1,0,1,0,0,0,1,9
261300302,Skull Mask,3,750,1,0,1,0,0,0,1,9
261300303,Skull Mask,3,1150,1,0,1,0,0,0,1,9
261300304,Skull Mask,3,1700,1,0,1,0,0,0,1,9
261300306,Skull Mask,3,3800,1,0,1,0,0,0,1,9
262100301,Troll Face_SWAT,1,250,1,0,1,0,0,0,1,9
262100302,Troll Face_SWAT,1,1250,1,0,1,0,0,0,1,9
262100303,Troll Face_SWAT,1,2000,1,0,1,0,0,0,1,9
262100304,Troll Face_SWAT,1,2900,1,0,1,0,0,0,1,9
262100306,Troll Face_SWAT,1,6500,1,0,1,0,0,0,1,9
262300501,Troll Face_Gangster,3,250,1,0,1,0,0,0,1,9
262300502,Troll Face_Gangster,3,1250,1,0,1,0,0,0,1,9
262300503,Troll Face_Gangster,3,2000,1,0,1,0,0,0,1,9
262300504,Troll Face_Gangster,3,2900,1,0,1,0,0,0,1,9
262300506,Troll Face_Gangster,3,6500,1,0,1,0,0,0,1,9
263100501,Bike Helmet,1,350,1,0,1,0,0,0,1,9
263100502,Bike Helmet,1,1700,1,0,1,0,0,0,1,9
263100503,Bike Helmet,1,2700,1,0,1,0,0,0,1,9
263100504,Bike Helmet,1,3900,1,0,1,0,0,0,1,9
263100506,Bike Helmet,1,8800,1,0,1,0,0,0,1,9
263100601,RiotGear Helmet,1,350,1,0,1,0,0,0,1,9
263100602,RiotGear Helmet,1,1700,1,0,1,0,0,0,1,9
263100603,RiotGear Helmet,1,2700,1,0,1,0,0,0,1,9
263100604,RiotGear Helmet,1,3900,1,0,1,0,0,0,1,9
263100606,RiotGear Helmet,1,8800,1,0,1,0,0,0,1,9
263100801,Arctic Mask,1,350,1,0,1,0,0,0,1,9
263100802,Arctic Mask,1,1700,1,0,1,0,0,0,1,9
263100803,Arctic Mask,1,2700,1,0,1,0,0,0,1,9
263100804,Arctic Mask,1,3900,1,0,1,0,0,0,1,9
263100806,Arctic Mask,1,8800,1,0,1,0,0,0,1,9
263101001,NOCS Helmet,1,500,1,0,1,0,0,0,1,9
263101002,NOCS Helmet,1,2750,1,0,1,0,0,0,1,9
263101003,NOCS Helmet,1,4300,1,0,1,0,0,0,1,9
263101004,NOCS Helmet,1,6300,1,0,1,0,0,0,1,9
263101006,NOCS Helmet,1,14150,1,0,1,0,0,0,1,9
311000101,OP-C01 Dot,0,800,0,0,1,0,0,0,1,9
311000201,OP-C02 Dot,0,1000,0,0,1,0,0,0,1,9
311000301,OP-C03 Dot,0,1000,0,0,1,0,0,0,1,9
311000401,DS-01 Dot,0,1000,0,0,1,0,0,0,1,9
311000501,DS-02 Dot,0,1000,0,0,0,0,0,0,1,9
311000601,DS-03 Dot,0,1000,0,0,0,0,0,0,1,9
321000101,WR-01 Mini,0,700,0,0,1,0,0,0,1,9
321000201,WR-02 Light,0,800,0,0,1,0,0,0,1,9
321000301,WR-03 Light,0,1000,0,0,1,0,0,0,1,9
321000401,WR-04 Light,0,1200,0,0,0,0,0,0,1,9
331000101,SS-101 Silencer,0,1000,0,0,1,0,0,0,1,9
331000201,SS-102 Silencer,0,1000,0,0,1,0,0,0,1,9
331000301,SS-103 Silencer,0,1000,0,0,1,0,0,0,1,9
341000101,Girl,0,1000,0,0,1,0,0,0,1,9
341000201,Skeleton,0,1000,0,0,1,0,0,0,1,9
341000301,Wolf,0,1000,0,0,0,0,0,0,1,9
341000401,Eagle,0,1000,0,0,1,0,0,0,1,9
341000501,Duck,0,1000,0,0,1,0,0,0,1,9
341000601,S2 Skeleton,0,1000,0,0,1,0,0,0,1,9
441000101,GambleTicket 5k,0,5000,0,0,1,0,0,0,0,9
441000102,GambleTicket 5k,0,15000,0,0,1,0,0,0,0,9
441000103,GambleTicket 5k,0,25000,0,0,1,0,0,0,0,9
441000104,GambleTicket 5k,0,35000,0,0,1,0,0,0,0,9
441000105,GambleTicket 5k,0,45000,0,0,1,0,0,0,0,9
441000201,GambleTicket 10k,0,10000,0,0,1,0,0,0,0,9
441000202,GambleTicket 10k,0,30000,0,0,1,0,0,0,0,9
441000203,GambleTicket 10k,0,50000,0,0,1,0,0,0,0,9
441000204,GambleTicket 10k,0,70000,0,0,1,0,0,0,0,9
441000205,GambleTicket 10k,0,90000,0,0,1,0,0,0,0,9
441000301,GambleTicket 20k,0,20000,0,0,1,0,0,0,0,9
441000302,GambleTicket 20k,0,60000,0,0,1,0,0,0,0,9
441000303,GambleTicket 20k,0,100000,0,0,1,0,0,0,0,9
441000304,GambleTicket 20k,0,140000,0,0,1,0,0,0,0,9
441000305,GambleTicket 20k,0,180000,0,0,1,0,0,0,0,9
441000401,GambleTicket 30k,0,30000,0,0,1,0,0,0,0,9
441000402,GambleTicket 30k,0,90000,0,0,1,0,0,0,0,9
441000403,GambleTicket 30k,0,150000,0,0,1,0,0,0,0,9
441000404,GambleTicket 30k,0,210000,0,0,1,0,0,0,0,9
441000405,GambleTicket 30k,0,270000,0,0,1,0,0,0,0,9
511000101,Kill Death Reset,0,7000,1,0,1,0,0,0,1,9
511000201,EX 50Percent Up,0,500,1,0,1,0,0,0,1,9
511000202,EX 50Percent Up,0,3000,1,0,1,0,0,0,1,9
511000203,EX 50Percent Up,0,6000,1,0,1,0,0,0,1,9
511000204,EX 50Percent Up,0,10000,1,0,1,0,0,0,1,9
511000301,Quick Respawn,0,150,1,0,1,0,0,0,1,9
511000302,Quick Respawn,0,600,1,0,1,0,0,0,1,9
511000303,Quick Respawn,0,1200,1,0,1,0,0,0,1,9
511000304,Quick Respawn,0,3600,1,0,1,0,0,0,1,9
511000305,Quick Respawn,0,5500,1,0,1,0,0,0,1,9
511000401,Change NickName,0,6000,1,0,1,0,0,0,1,9
511000601,ResetGameRecord,0,6000,1,0,1,0,0,0,1,9
511000701,ResetGameKillDeathRecord,0,13000,1,0,1,0,0,0,1,9
511000801,ResetClanRecord,0,14000,1,0,1,0,0,0,1,9
511000901,ChangeClanMark,0,16000,1,0,1,0,0,0,1,9
511001001,ChangeClanName,0,14000,1,0,1,0,0,0,1,9
511001801,Gold 50Percent Up,0,1000,1,0,1,0,0,0,1,9
511001802,Gold 50Percent Up,0,6000,1,0,1,0,0,0,1,9
511001803,Gold 50Percent Up,0,12000,1,0,1,0,0,0,1,9
511001804,Gold 50Percent Up,0,20000,1,0,1,0,0,0,1,9
511002301,Bomb Kit,0,250,1,0,1,0,0,0,1,9
511002302,Bomb Kit,0,1000,1,0,1,0,0,0,1,9
511002303,Bomb Kit,0,2000,1,0,1,0,0,0,1,9
511002304,Bomb Kit,0,4000,1,0,1,0,0,0,1,9
511002401,AddMagazine,0,450,1,0,1,0,0,0,1,9
511002402,AddMagazine,0,3000,1,0,1,0,0,0,1,9
511002403,AddMagazine,0,6000,1,0,1,0,0,0,1,9
511002404,AddMagazine,0,9000,1,0,1,0,0,0,1,9
511002501,Respawn 2Second,0,1100,1,0,1,0,0,0,1,9
511002502,Respawn 2Second,0,3300,1,0,1,0,0,0,1,9
511002503,Respawn 2Second,0,5500,1,0,1,0,0,0,1,9
511002504,Respawn 2Second,0,9900,1,0,1,0,0,0,1,9
511004601,Plus Combo 30Percent,0,1200,1,0,1,0,0,0,1,9
511004602,Plus Combo 30Percent,0,4200,1,0,1,0,0,0,1,9
511004603,Plus Combo 30Percent,0,8100,1,0,1,0,0,0,1,9
511004604,Plus Combo 30Percent,0,14400,1,0,1,0,0,0,1,9
