ItemIndex,ItemGroup,Name,ItemType,MediumGroup,LowGroup,Class,Job,Gender,IsPeriod,IsAutoActive,Limite,FunctionIndex,LevelLimite,SortIndex,CanDelete,UI_Category,Unlock
114002004,1140020,A_SVD Silencer,1,1,4,0,0,0,1,0,43200,0,0,390908700,0,1,0
114002005,1140020,A_SVD Silencer,1,1,4,0,0,0,1,0,72000,0,0,390908700,0,1,0
114002006,1140020,A_SVD Silencer,1,1,4,0,0,0,1,0,129600,0,0,390908700,0,1,0
114002010,1140020,A_SVD Silencer,1,1,4,0,0,0,1,0,525600,0,0,390908700,0,1,0
114002101,1140021,(Bombmode)AWM300,1,1,4,0,0,0,1,1,60,0,0,390508000,1,1,0
114002201,1140022,(Bombmode)AWM300-Aqua,1,1,4,0,0,0,1,1,60,0,0,390508000,1,1,0
114009999,1140099,SF M1AM,1,1,4,0,0,0,1,1,0,0,0,390508000,0,1,0
115000601,1150006,(Old)VZ 61 Twin,1,1,5,0,0,0,1,1,1440,0,0,390507900,1,1,0
115000602,1150006,(Old)VZ 61 Twin,1,1,5,0,0,0,1,1,10080,0,0,390507900,1,1,0
115000603,1150006,(Old)VZ 61 Twin,1,1,5,0,0,0,1,1,21600,0,0,390507900,1,1,0
115000604,1150006,(Old)VZ 61 Twin,1,1,5,0,0,0,1,1,43200,0,0,390507900,1,1,0
115000605,1150006,(Old)VZ 61 Twin,1,1,5,0,0,0,1,1,72000,0,0,390507900,1,1,0
115000701,1150007,(Old)TP9,1,1,5,0,0,0,1,1,1440,0,0,390507900,1,1,0
115000702,1150007,(Old)TP9,1,1,5,0,0,0,1,1,10080,0,0,390507900,1,1,0
115000703,1150007,(Old)TP9,1,1,5,0,0,0,1,1,21600,0,0,390507900,1,1,0
115000704,1150007,(Old)TP9,1,1,5,0,0,0,1,1,43200,0,0,390507900,1,1,0
115000705,1150007,(Old)TP9,1,1,5,0,0,0,1,1,72000,0,0,390507900,1,1,0
115000801,1150008,(Old)FN-P90,1,1,5,0,0,0,1,1,1440,0,0,390507900,1,1,0
115000802,1150008,(Old)FN-P90,1,1,5,0,0,0,1,1,10080,0,0,390507900,1,1,0
115000803,1150008,(Old)FN-P90,1,1,5,0,0,0,1,1,21600,0,0,390507900,1,1,0
115000804,1150008,(Old)FN-P90,1,1,5,0,0,0,1,1,43200,0,0,390507900,1,1,0
115000805,1150008,(Old)FN-P90,1,1,5,0,0,0,1,1,72000,0,0,390507900,1,1,0
115000901,1150009,(Old)MP5,1,1,5,0,0,0,1,1,1440,0,0,390507900,1,1,0
115000902,1150009,(Old)MP5,1,1,5,0,0,0,1,1,10080,0,0,390507900,1,1,0
115000903,1150009,(Old)MP5,1,1,5,0,0,0,1,1,21600,0,0,390507900,1,1,0
115000904,1150009,(Old)MP5,1,1,5,0,0,0,1,1,43200,0,0,390507900,1,1,0
115000905,1150009,(Old)MP5,1,1,5,0,0,0,1,1,72000,0,0,390507900,1,1,0
115000906,1150009,(Old)MP5,1,1,5,0,0,0,1,1,129600,0,0,390507900,1,1,0
115001001,1150010,(Old)TP9-C,1,1,5,0,0,0,1,1,1440,0,0,390107200,1,1,0
115001002,1150010,(Old)TP9-C,1,1,5,0,0,0,1,1,10080,0,0,390107200,1,1,0
115001003,1150010,(Old)TP9-C,1,1,5,0,0,0,1,1,21600,0,0,390107200,1,1,0
115001004,1150010,(Old)TP9-C,1,1,5,0,0,0,1,1,43200,0,0,390107200,1,1,0
115001005,1150010,(Old)TP9-C,1,1,5,0,0,0,1,1,72000,0,0,390107200,1,1,0
115001101,1150011,(Old)FN-P90_Cash,1,1,5,0,0,0,1,0,1440,0,0,390908600,0,1,0
115001102,1150011,(Old)FN-P90_Cash,1,1,5,0,0,0,1,0,10080,0,0,390908600,0,1,0
115001103,1150011,(Old)FN-P90_Cash,1,1,5,0,0,0,1,0,21600,0,0,390908600,0,1,0
115001104,1150011,(Old)FN-P90_Cash,1,1,5,0,0,0,1,0,43200,0,0,390908600,0,1,0
115001105,1150011,(Old)FN-P90_Cash,1,1,5,0,0,0,1,0,72000,0,0,390908600,0,1,0
115001106,1150011,(Old)FN-P90_Cash,1,1,5,0,0,0,1,0,129600,0,0,390908600,0,1,0
115001201,1150012,Prussian MP5,1,1,5,0,0,0,1,0,1440,0,0,390907900,0,1,0
115001202,1150012,Prussian MP5,1,1,5,0,0,0,1,0,10080,0,0,390907900,0,1,0
115001203,1150012,Prussian MP5,1,1,5,0,0,0,1,0,21600,0,0,390907900,0,1,0
115001204,1150012,Prussian MP5,1,1,5,0,0,0,1,0,43200,0,0,390907900,0,1,0
115001205,1150012,Prussian MP5,1,1,5,0,0,0,1,0,72000,0,0,390907900,0,1,0
115001206,1150012,Prussian MP5,1,1,5,0,0,0,1,0,129600,0,0,390907900,0,1,0
115001301,1150013,VZ 61 Twin(NewBase),1,1,5,0,0,0,1,1,1440,0,0,390507900,1,1,0
115001302,1150013,VZ 61 Twin(NewBase),1,1,5,0,0,0,1,1,10080,0,0,390507900,1,1,0
115001303,1150013,VZ 61 Twin(NewBase),1,1,5,0,0,0,1,1,21600,0,0,390507900,1,1,0
115001304,1150013,VZ 61 Twin(NewBase),1,1,5,0,0,0,1,1,43200,0,0,390507900,1,1,0
115001305,1150013,VZ 61 Twin(NewBase),1,1,5,0,0,0,1,1,72000,0,0,390507900,1,1,0
115001306,1150013,VZ 61 Twin(NewBase),1,1,5,0,0,0,1,1,129600,0,0,390507900,1,1,0
115001401,1150014,TP9(NewBase),1,1,5,0,0,0,1,1,1440,0,0,390507900,1,1,0
115001402,1150014,TP9(NewBase),1,1,5,0,0,0,1,1,10080,0,0,390507900,1,1,0
115001403,1150014,TP9(NewBase),1,1,5,0,0,0,1,1,21600,0,0,390507900,1,1,0
115001404,1150014,TP9(NewBase),1,1,5,0,0,0,1,1,43200,0,0,390507900,1,1,0
115001405,1150014,TP9(NewBase),1,1,5,0,0,0,1,1,72000,0,0,390507900,1,1,0
115001406,1150014,TP9(NewBase),1,1,5,0,0,0,1,1,129600,0,0,390507900,1,1,0
115001501,1150015,Green TP9(Achieve),1,1,5,0,0,0,1,1,1440,0,0,390107200,1,1,1
115001502,1150015,Green TP9(Achieve),1,1,5,0,0,0,1,1,10080,0,0,390107200,1,1,1
115001503,1150015,Green TP9(Achieve),1,1,5,0,0,0,1,1,21600,0,0,390107200,1,1,1
115001504,1150015,Green TP9(Achieve),1,1,5,0,0,0,1,1,43200,0,0,390107200,1,1,1
115001505,1150015,Green TP9(Achieve),1,1,5,0,0,0,1,1,72000,0,0,390107200,1,1,1
115001506,1150015,Green TP9(Achieve),1,1,5,0,0,0,1,1,129600,0,0,390107200,1,1,1
115001601,1150016,Green TP9(Cash),1,1,5,0,0,0,1,0,1440,0,0,390907900,0,1,0
115001602,1150016,Green TP9(Cash),1,1,5,0,0,0,1,0,10080,0,0,390907900,0,1,0
115001603,1150016,Green TP9(Cash),1,1,5,0,0,0,1,0,21600,0,0,390907900,0,1,0
115001604,1150016,Green TP9(Cash),1,1,5,0,0,0,1,0,43200,0,0,390907900,0,1,0
115001605,1150016,Green TP9(Cash),1,1,5,0,0,0,1,0,72000,0,0,390907900,0,1,0
115001606,1150016,Green TP9(Cash),1,1,5,0,0,0,1,0,129600,0,0,390907900,0,1,0
115001701,1150017,FN-P90(NewBase),1,1,5,0,0,0,1,0,1440,0,0,390907900,0,1,0
115001702,1150017,FN-P90(NewBase),1,1,5,0,0,0,1,0,10080,0,0,390907900,0,1,0
115001703,1150017,FN-P90(NewBase),1,1,5,0,0,0,1,0,21600,0,0,390907900,0,1,0
115001704,1150017,FN-P90(NewBase),1,1,5,0,0,0,1,0,43200,0,0,390907900,0,1,0
115001705,1150017,FN-P90(NewBase),1,1,5,0,0,0,1,0,72000,0,0,390907900,0,1,0
115001706,1150017,FN-P90(NewBase),1,1,5,0,0,0,1,0,129600,0,0,390907900,0,1,0
115001801,1150018,FN-P90 Plus,1,1,5,0,0,0,1,0,1440,0,0,390907900,0,1,0
115001802,1150018,FN-P90 Plus,1,1,5,0,0,0,1,0,10080,0,0,390907900,0,1,0
115001803,1150018,FN-P90 Plus,1,1,5,0,0,0,1,0,21600,0,0,390907900,0,1,0
115001804,1150018,FN-P90 Plus,1,1,5,0,0,0,1,0,43200,0,0,390907900,0,1,0
115001805,1150018,FN-P90 Plus,1,1,5,0,0,0,1,0,72000,0,0,390907900,0,1,0
115001806,1150018,FN-P90 Plus,1,1,5,0,0,0,1,0,129600,0,0,390907900,0,1,0
115001810,1150018,FN-P90 Plus,1,1,5,0,0,0,1,0,525600,0,0,390907900,0,1,0
115001901,1150019,MP5(NewBase),1,1,5,0,0,0,1,1,1440,0,0,390507900,1,1,0
115001902,1150019,MP5(NewBase),1,1,5,0,0,0,1,1,10080,0,0,390507900,1,1,0
115001903,1150019,MP5(NewBase),1,1,5,0,0,0,1,1,21600,0,0,390507900,1,1,0
115001904,1150019,MP5(NewBase),1,1,5,0,0,0,1,1,43200,0,0,390507900,1,1,0
115001905,1150019,MP5(NewBase),1,1,5,0,0,0,1,1,72000,0,0,390507900,1,1,0
115001906,1150019,MP5(NewBase),1,1,5,0,0,0,1,1,129600,0,0,390507900,1,1,0
115002001,1150020,Prussian MP5 Plus,1,1,5,0,0,0,1,0,1440,0,0,390907900,0,1,0
115002002,1150020,Prussian MP5 Plus,1,1,5,0,0,0,1,0,10080,0,0,390907900,0,1,0
115002003,1150020,Prussian MP5 Plus,1,1,5,0,0,0,1,0,21600,0,0,390907900,0,1,0
115002004,1150020,Prussian MP5 Plus,1,1,5,0,0,0,1,0,43200,0,0,390907900,0,1,0
115002005,1150020,Prussian MP5 Plus,1,1,5,0,0,0,1,0,72000,0,0,390907900,0,1,0
115002006,1150020,Prussian MP5 Plus,1,1,5,0,0,0,1,0,129600,0,0,390907900,0,1,0
115002010,1150020,Prussian MP5 Plus,1,1,5,0,0,0,1,0,525600,0,0,390907900,0,1,0
116000101,1160001,M240(NewBase),1,1,6,0,0,0,1,0,1440,0,0,390507800,0,1,0
116000102,1160001,M240(NewBase),1,1,6,0,0,0,1,0,10080,0,0,390507800,0,1,0
116000103,1160001,M240(NewBase),1,1,6,0,0,0,1,0,21600,0,0,390507800,0,1,0
116000104,1160001,M240(NewBase),1,1,6,0,0,0,1,0,43200,0,0,390507800,0,1,0
116000105,1160001,M240(NewBase),1,1,6,0,0,0,1,0,72000,0,0,390507800,0,1,0
116000106,1160001,M240(NewBase),1,1,6,0,0,0,1,0,129600,0,0,390507800,0,1,0
121000101,1210001,(Old)DE Crane,1,2,1,0,0,0,1,1,1440,0,0,370506800,1,2,0
121000102,1210001,(Old)DE Crane,1,2,1,0,0,0,1,1,10080,0,0,370506800,1,2,0
121000103,1210001,(Old)DE Crane,1,2,1,0,0,0,1,1,21600,0,0,370506800,1,2,0
121000104,1210001,(Old)DE Crane,1,2,1,0,0,0,1,1,43200,0,0,370506800,1,2,0
121000105,1210001,(Old)DE Crane,1,2,1,0,0,0,1,1,72000,0,0,370506800,1,2,0
121000201,1210002,(Old)Colt Anaconda,1,2,1,0,0,0,1,1,1440,0,0,370506800,1,2,0
121000202,1210002,(Old)Colt Anaconda,1,2,1,0,0,0,1,1,10080,0,0,370506800,1,2,0
121000203,1210002,(Old)Colt Anaconda,1,2,1,0,0,0,1,1,21600,0,0,370506800,1,2,0
121000204,1210002,(Old)Colt Anaconda,1,2,1,0,0,0,1,1,43200,0,0,370506800,1,2,0
121000205,1210002,(Old)Colt Anaconda,1,2,1,0,0,0,1,1,72000,0,0,370506800,1,2,0
121000206,1210002,(Old)Colt Anaconda,1,2,1,0,0,0,1,1,129600,0,0,370506800,1,2,0
121000301,1210003,(Old)Glock,1,2,1,0,0,0,1,1,1440,0,0,370506800,1,2,0
121000302,1210003,(Old)Glock,1,2,1,0,0,0,1,1,10080,0,0,370506800,1,2,0
121000303,1210003,(Old)Glock,1,2,1,0,0,0,1,1,21600,0,0,370506800,1,2,0
121000304,1210003,(Old)Glock,1,2,1,0,0,0,1,1,43200,0,0,370506800,1,2,0
121000305,1210003,(Old)Glock,1,2,1,0,0,0,1,1,72000,0,0,370506800,1,2,0
121000501,1210005,(Old)Golden DE. Crane,1,2,1,0,0,0,1,1,1440,0,0,370106700,1,2,0
121000502,1210005,(Old)Golden DE. Crane,1,2,1,0,0,0,1,1,10080,0,0,370106700,1,2,0
121000503,1210005,(Old)Golden DE. Crane,1,2,1,0,0,0,1,1,21600,0,0,370106700,1,2,0
121000504,1210005,(Old)Golden DE. Crane,1,2,1,0,0,0,1,1,43200,0,0,370106700,1,2,0
121000505,1210005,(Old)Golden DE. Crane,1,2,1,0,0,0,1,1,72000,0,0,370106700,1,2,0
121000601,1210006,(Old)D.Eagle-Gold,1,2,1,0,0,0,1,0,1440,0,0,370906900,0,2,0
121000602,1210006,(Old)D.Eagle-Gold,1,2,1,0,0,0,1,0,10080,0,0,370906900,0,2,0
121000603,1210006,(Old)D.Eagle-Gold,1,2,1,0,0,0,1,0,21600,0,0,370906900,0,2,0
121000604,1210006,(Old)D.Eagle-Gold,1,2,1,0,0,0,1,0,43200,0,0,370906900,0,2,0
121000605,1210006,(Old)D.Eagle-Gold,1,2,1,0,0,0,1,0,72000,0,0,370906900,0,2,0
121000606,1210006,(Old)D.Eagle-Gold,1,2,1,0,0,0,1,0,129600,0,0,370906900,0,2,0
121000701,1210007,M93R(NewBase),1,2,1,0,0,0,1,0,1440,0,0,370506800,0,2,0
121000702,1210007,M93R(NewBase),1,2,1,0,0,0,1,0,10080,0,0,370506800,0,2,0
121000703,1210007,M93R(NewBase),1,2,1,0,0,0,1,0,21600,0,0,370506800,0,2,0
121000704,1210007,M93R(NewBase),1,2,1,0,0,0,1,0,43200,0,0,370506800,0,2,0
121000705,1210007,M93R(NewBase),1,2,1,0,0,0,1,0,72000,0,0,370506800,0,2,0
121000706,1210007,M93R(NewBase),1,2,1,0,0,0,1,0,129600,0,0,370506800,0,2,0
121000801,1210008,(Old)Golden DE. Crane_Cash,1,2,1,0,0,0,1,0,1440,0,0,370906900,0,2,0
121000802,1210008,(Old)Golden DE. Crane_Cash,1,2,1,0,0,0,1,0,10080,0,0,370906900,0,2,0
121000803,1210008,(Old)Golden DE. Crane_Cash,1,2,1,0,0,0,1,0,21600,0,0,370906900,0,2,0
121000804,1210008,(Old)Golden DE. Crane_Cash,1,2,1,0,0,0,1,0,43200,0,0,370906900,0,2,0
121000805,1210008,(Old)Golden DE. Crane_Cash,1,2,1,0,0,0,1,0,72000,0,0,370906900,0,2,0
121000806,1210008,(Old)Golden DE. Crane_Cash,1,2,1,0,0,0,1,0,129600,0,0,370906900,0,2,0
121000901,1210009,(Old)DE. Crane-Cute,1,2,1,0,0,0,1,0,1440,0,0,370906900,0,2,0
121000902,1210009,(Old)DE. Crane-Cute,1,2,1,0,0,0,1,0,10080,0,0,370906900,0,2,0
121000903,1210009,(Old)DE. Crane-Cute,1,2,1,0,0,0,1,0,21600,0,0,370906900,0,2,0
121000904,1210009,(Old)DE. Crane-Cute,1,2,1,0,0,0,1,0,43200,0,0,370906900,0,2,0
121000905,1210009,(Old)DE. Crane-Cute,1,2,1,0,0,0,1,0,72000,0,0,370906900,0,2,0
121000906,1210009,(Old)DE. Crane-Cute,1,2,1,0,0,0,1,0,129600,0,0,370906900,0,2,0
121001001,1210010,DE. Crane-Aqua,1,2,1,0,0,0,1,0,1440,0,0,370906900,0,2,0
121001002,1210010,DE. Crane-Aqua,1,2,1,0,0,0,1,0,10080,0,0,370906900,0,2,0
121001003,1210010,DE. Crane-Aqua,1,2,1,0,0,0,1,0,21600,0,0,370906900,0,2,0
121001004,1210010,DE. Crane-Aqua,1,2,1,0,0,0,1,0,43200,0,0,370906900,0,2,0
121001005,1210010,DE. Crane-Aqua,1,2,1,0,0,0,1,0,72000,0,0,370906900,0,2,0
121001006,1210010,DE. Crane-Aqua,1,2,1,0,0,0,1,0,129600,0,0,370906900,0,2,0
121001101,1210011,DE Crane(NewBase),1,2,1,0,0,0,1,1,1440,0,0,370506800,1,2,0
121001102,1210011,DE Crane(NewBase),1,2,1,0,0,0,1,1,10080,0,0,370506800,1,2,0
121001103,1210011,DE Crane(NewBase),1,2,1,0,0,0,1,1,21600,0,0,370506800,1,2,0
121001104,1210011,DE Crane(NewBase),1,2,1,0,0,0,1,1,43200,0,0,370506800,1,2,0
121001105,1210011,DE Crane(NewBase),1,2,1,0,0,0,1,1,72000,0,0,370506800,1,2,0
121001106,1210011,DE Crane(NewBase),1,2,1,0,0,0,1,1,129600,0,0,370506800,1,2,0
121001201,1210012,DE Crane-Gold,1,2,1,0,0,0,1,0,1440,0,0,370506800,0,2,0
121001202,1210012,DE Crane-Gold,1,2,1,0,0,0,1,0,10080,0,0,370506800,0,2,0
121001203,1210012,DE Crane-Gold,1,2,1,0,0,0,1,0,21600,0,0,370506800,0,2,0
121001204,1210012,DE Crane-Gold,1,2,1,0,0,0,1,0,43200,0,0,370506800,0,2,0
121001205,1210012,DE Crane-Gold,1,2,1,0,0,0,1,0,72000,0,0,370506800,0,2,0
121001206,1210012,DE Crane-Gold,1,2,1,0,0,0,1,0,129600,0,0,370506800,0,2,0
121001210,1210012,DE Crane-Gold,1,2,1,0,0,0,1,0,525600,0,0,370506800,0,2,0
121001301,1210013,Golden DE(Achieve),1,2,1,0,0,0,1,1,1440,0,0,370106800,1,2,1
121001302,1210013,Golden DE(Achieve),1,2,1,0,0,0,1,1,10080,0,0,370106800,1,2,1
121001303,1210013,Golden DE(Achieve),1,2,1,0,0,0,1,1,21600,0,0,370106800,1,2,1
121001304,1210013,Golden DE(Achieve),1,2,1,0,0,0,1,1,43200,0,0,370106800,1,2,1
121001305,1210013,Golden DE(Achieve),1,2,1,0,0,0,1,1,72000,0,0,370106800,1,2,1
121001306,1210013,Golden DE(Achieve),1,2,1,0,0,0,1,1,129600,0,0,370106800,1,2,1
121001401,1210014,Golden DE(Cash),1,2,1,0,0,0,1,0,1440,0,0,370906900,0,2,0
121001402,1210014,Golden DE(Cash),1,2,1,0,0,0,1,0,10080,0,0,370906900,0,2,0
121001403,1210014,Golden DE(Cash),1,2,1,0,0,0,1,0,21600,0,0,370906900,0,2,0
121001404,1210014,Golden DE(Cash),1,2,1,0,0,0,1,0,43200,0,0,370906900,0,2,0
121001405,1210014,Golden DE(Cash),1,2,1,0,0,0,1,0,72000,0,0,370906900,0,2,0
121001406,1210014,Golden DE(Cash),1,2,1,0,0,0,1,0,129600,0,0,370906900,0,2,0
121001501,1210015,Colt Anaconda(NewBase),1,2,1,0,0,0,1,1,1440,0,0,370506800,1,2,0
121001502,1210015,Colt Anaconda(NewBase),1,2,1,0,0,0,1,1,10080,0,0,370506800,1,2,0
121001503,1210015,Colt Anaconda(NewBase),1,2,1,0,0,0,1,1,21600,0,0,370506800,1,2,0
121001504,1210015,Colt Anaconda(NewBase),1,2,1,0,0,0,1,1,43200,0,0,370506800,1,2,0
121001505,1210015,Colt Anaconda(NewBase),1,2,1,0,0,0,1,1,72000,0,0,370506800,1,2,0
121001506,1210015,Colt Anaconda(NewBase),1,2,1,0,0,0,1,1,129600,0,0,370506800,1,2,0
121001601,1210016,Anaconda-Gold,1,2,1,0,0,0,1,0,1440,0,0,370506800,0,2,0
121001602,1210016,Anaconda-Gold,1,2,1,0,0,0,1,0,10080,0,0,370506800,0,2,0
121001603,1210016,Anaconda-Gold,1,2,1,0,0,0,1,0,21600,0,0,370506800,0,2,0
121001604,1210016,Anaconda-Gold,1,2,1,0,0,0,1,0,43200,0,0,370506800,0,2,0
121001605,1210016,Anaconda-Gold,1,2,1,0,0,0,1,0,72000,0,0,370506800,0,2,0
121001606,1210016,Anaconda-Gold,1,2,1,0,0,0,1,0,129600,0,0,370506800,0,2,0
121001610,1210016,Anaconda-Gold,1,2,1,0,0,0,1,0,525600,0,0,370506800,0,2,0
121001701,1210017,Glock(NewBase),1,2,1,0,0,0,1,1,1440,0,0,370506800,1,2,0
121001702,1210017,Glock(NewBase),1,2,1,0,0,0,1,1,10080,0,0,370506800,1,2,0
121001703,1210017,Glock(NewBase),1,2,1,0,0,0,1,1,21600,0,0,370506800,1,2,0
121001704,1210017,Glock(NewBase),1,2,1,0,0,0,1,1,43200,0,0,370506800,1,2,0
121001705,1210017,Glock(NewBase),1,2,1,0,0,0,1,1,72000,0,0,370506800,1,2,0
121001706,1210017,Glock(NewBase),1,2,1,0,0,0,1,1,129600,0,0,370506800,1,2,0
121001801,1210018,Glock W.Spray,1,2,1,0,0,0,1,0,1440,0,0,370906800,0,2,0
121001802,1210018,Glock W.Spray,1,2,1,0,0,0,1,0,10080,0,0,370906800,0,2,0
121001803,1210018,Glock W.Spray,1,2,1,0,0,0,1,0,21600,0,0,370906800,0,2,0
121001804,1210018,Glock W.Spray,1,2,1,0,0,0,1,0,43200,0,0,370906800,0,2,0
121001805,1210018,Glock W.Spray,1,2,1,0,0,0,1,0,72000,0,0,370906800,0,2,0
121001806,1210018,Glock W.Spray,1,2,1,0,0,0,1,0,129600,0,0,370906800,0,2,0
121001901,1210019,Glock-JadeEd,1,2,1,0,0,0,1,0,1440,0,0,370506800,0,2,0
121001902,1210019,Glock-JadeEd,1,2,1,0,0,0,1,0,10080,0,0,370506800,0,2,0
121001903,1210019,Glock-JadeEd,1,2,1,0,0,0,1,0,21600,0,0,370506800,0,2,0
121001904,1210019,Glock-JadeEd,1,2,1,0,0,0,1,0,43200,0,0,370506800,0,2,0
121001905,1210019,Glock-JadeEd,1,2,1,0,0,0,1,0,72000,0,0,370506800,0,2,0
121001906,1210019,Glock-JadeEd,1,2,1,0,0,0,1,0,129600,0,0,370506800,0,2,0
121001910,1210019,Glock-JadeEd,1,2,1,0,0,0,1,0,525600,0,0,370506800,0,2,0
121009999,1210099,G19C3,1,2,1,0,0,0,1,1,0,0,0,370506800,0,2,0
131000301,1310003,(Old)Combat Knife,1,3,1,0,0,0,1,1,1440,0,0,350506350,1,3,0
131000302,1310003,(Old)Combat Knife,1,3,1,0,0,0,1,1,10080,0,0,350506350,1,3,0
131000303,1310003,(Old)Combat Knife,1,3,1,0,0,0,1,1,21600,0,0,350506350,1,3,0
131000304,1310003,(Old)Combat Knife,1,3,1,0,0,0,1,1,43200,0,0,350506350,1,3,0
131000305,1310003,(Old)Combat Knife,1,3,1,0,0,0,1,1,72000,0,0,350506350,1,3,0
131000401,1310004,(Old)Ottoman Quama,1,3,1,0,0,0,1,1,1440,0,0,350506350,1,3,0
131000402,1310004,(Old)Ottoman Quama,1,3,1,0,0,0,1,1,10080,0,0,350506350,1,3,0
131000403,1310004,(Old)Ottoman Quama,1,3,1,0,0,0,1,1,21600,0,0,350506350,1,3,0
131000404,1310004,(Old)Ottoman Quama,1,3,1,0,0,0,1,1,43200,0,0,350506350,1,3,0
131000405,1310004,(Old)Ottoman Quama,1,3,1,0,0,0,1,1,72000,0,0,350506350,1,3,0
131000501,1310005,(Old)Feux CombatKnife,1,3,1,0,0,0,1,1,1440,0,0,350106000,1,3,0
131000502,1310005,(Old)Feux CombatKnife,1,3,1,0,0,0,1,1,10080,0,0,350106000,1,3,0
131000503,1310005,(Old)Feux CombatKnife,1,3,1,0,0,0,1,1,21600,0,0,350106000,1,3,0
131000504,1310005,(Old)Feux CombatKnife,1,3,1,0,0,0,1,1,43200,0,0,350106000,1,3,0
131000505,1310005,(Old)Feux CombatKnife,1,3,1,0,0,0,1,1,72000,0,0,350106000,1,3,0
131000601,1310006,(Old)Feux CombatKnife_Cash,1,3,1,0,0,0,1,0,1440,0,0,350906600,0,3,0
131000602,1310006,(Old)Feux CombatKnife_Cash,1,3,1,0,0,0,1,0,10080,0,0,350906600,0,3,0
131000603,1310006,(Old)Feux CombatKnife_Cash,1,3,1,0,0,0,1,0,21600,0,0,350906600,0,3,0
131000604,1310006,(Old)Feux CombatKnife_Cash,1,3,1,0,0,0,1,0,43200,0,0,350906600,0,3,0
131000605,1310006,(Old)Feux CombatKnife_Cash,1,3,1,0,0,0,1,0,72000,0,0,350906600,0,3,0
131000606,1310006,(Old)Feux CombatKnife_Cash,1,3,1,0,0,0,1,0,129600,0,0,350906600,0,3,0
131000701,1310007,CombatKnife-Aqua,1,3,1,0,0,0,1,0,1440,0,0,350906600,0,3,0
131000702,1310007,CombatKnife-Aqua,1,3,1,0,0,0,1,0,10080,0,0,350906600,0,3,0
131000703,1310007,CombatKnife-Aqua,1,3,1,0,0,0,1,0,21600,0,0,350906600,0,3,0
131000704,1310007,CombatKnife-Aqua,1,3,1,0,0,0,1,0,43200,0,0,350906600,0,3,0
131000705,1310007,CombatKnife-Aqua,1,3,1,0,0,0,1,0,72000,0,0,350906600,0,3,0
131000706,1310007,CombatKnife-Aqua,1,3,1,0,0,0,1,0,129600,0,0,350906600,0,3,0
131000801,1310008,Combat Knife(NewBase),1,3,1,0,0,0,1,1,1440,0,0,350506350,1,3,0
131000802,1310008,Combat Knife(NewBase),1,3,1,0,0,0,1,1,10080,0,0,350506350,1,3,0
131000803,1310008,Combat Knife(NewBase),1,3,1,0,0,0,1,1,21600,0,0,350506350,1,3,0
131000804,1310008,Combat Knife(NewBase),1,3,1,0,0,0,1,1,43200,0,0,350506350,1,3,0
131000805,1310008,Combat Knife(NewBase),1,3,1,0,0,0,1,1,72000,0,0,350506350,1,3,0
131000806,1310008,Combat Knife(NewBase),1,3,1,0,0,0,1,1,129600,0,0,350506350,1,3,0
131000901,1310009,Feux CombatKnife(Achieve),1,3,1,0,0,0,1,1,1440,0,0,350106350,1,3,1
131000902,1310009,Feux CombatKnife(Achieve),1,3,1,0,0,0,1,1,10080,0,0,350106350,1,3,1
131000903,1310009,Feux CombatKnife(Achieve),1,3,1,0,0,0,1,1,21600,0,0,350106350,1,3,1
131000904,1310009,Feux CombatKnife(Achieve),1,3,1,0,0,0,1,1,43200,0,0,350106350,1,3,1
131000905,1310009,Feux CombatKnife(Achieve),1,3,1,0,0,0,1,1,72000,0,0,350106350,1,3,1
131000906,1310009,Feux CombatKnife(Achieve),1,3,1,0,0,0,1,1,129600,0,0,350106350,1,3,1
131001001,1310010,Feux CombatKnife(Cash),1,3,1,0,0,0,1,0,1440,0,0,350906600,0,3,0
131001002,1310010,Feux CombatKnife(Cash),1,3,1,0,0,0,1,0,10080,0,0,350906600,0,3,0
131001003,1310010,Feux CombatKnife(Cash),1,3,1,0,0,0,1,0,21600,0,0,350906600,0,3,0
131001004,1310010,Feux CombatKnife(Cash),1,3,1,0,0,0,1,0,43200,0,0,350906600,0,3,0
131001005,1310010,Feux CombatKnife(Cash),1,3,1,0,0,0,1,0,72000,0,0,350906600,0,3,0
131001006,1310010,Feux CombatKnife(Cash),1,3,1,0,0,0,1,0,129600,0,0,350906600,0,3,0
131001101,1310011,Ottoman Quama(NewBase),1,3,1,0,0,0,1,1,1440,0,0,350506350,1,3,0
131001102,1310011,Ottoman Quama(NewBase),1,3,1,0,0,0,1,1,10080,0,0,350506350,1,3,0
131001103,1310011,Ottoman Quama(NewBase),1,3,1,0,0,0,1,1,21600,0,0,350506350,1,3,0
131001104,1310011,Ottoman Quama(NewBase),1,3,1,0,0,0,1,1,43200,0,0,350506350,1,3,0
131001105,1310011,Ottoman Quama(NewBase),1,3,1,0,0,0,1,1,72000,0,0,350506350,1,3,0
131001106,1310011,Ottoman Quama(NewBase),1,3,1,0,0,0,1,1,129600,0,0,350506350,1,3,0
131001201,1310012,(Bombmode)CombatKnife-Aqua,1,3,1,0,0,0,1,1,60,0,0,350906600,1,3,0
131009999,1310099,M9 Knife,1,3,1,0,0,0,1,1,0,0,0,350506350,0,3,0
132000101,1320001,(Old)Hand Axe,1,3,2,0,0,0,1,1,1440,0,0,350506200,1,3,0
